Frame,ID,X,Y,Area,Solidity,Ratio,VX,VY
806,116,1387,-26,310,0.7598,0.0000,38.0000,-5.0000
807,83,282,8,562,0.6372,0.0000,2.0000,0.0000
807,92,275,450,52,0.6753,0.0000,1.0000,9.0000
807,94,87,-59,51,0.7727,0.0000,2.0000,-3.0000
807,98,40,11,433,0.6168,0.0000,0.0000,0.0000
807,101,376,-5,104,0.7429,0.0000,0.0000,-2.0000
807,114,356,29,822,0.5144,0.0000,-2.0000,-4.0000
807,116,1425,-31,310,0.7598,0.0000,38.0000,-5.0000
807,120,265,211,687,0.4925,0.0000,-1.0000,-7.0000
808,83,283,7,398,0.6958,0.0000,1.0000,-1.0000
808,92,276,459,52,0.6753,0.0000,1.0000,9.0000
808,94,89,-62,51,0.7727,0.0000,2.0000,-3.0000
808,98,41,11,390,0.6250,0.0000,1.0000,0.0000
808,101,376,-7,104,0.7429,0.0000,0.0000,-2.0000
808,114,354,25,822,0.5144,0.0000,-2.0000,-4.0000
808,116,1463,-36,310,0.7598,0.0000,38.0000,-5.0000
808,120,266,199,711,0.6077,0.0000,1.0000,-12.0000
809,83,285,7,361,0.7505,0.0000,2.0000,0.0000
809,92,277,468,52,0.6753,0.0000,1.0000,9.0000
809,94,91,-65,51,0.7727,0.0000,2.0000,-3.0000
809,98,42,10,352,0.6667,0.0000,1.0000,-1.0000
809,101,376,-9,104,0.7429,0.0000,0.0000,-2.0000
809,114,352,21,822,0.5144,0.0000,-2.0000,-4.0000
809,120,266,192,761,0.5397,0.0000,0.0000,-7.0000
810,83,286,7,331,0.7275,0.0000,1.0000,0.0000
810,92,278,477,52,0.6753,0.0000,1.0000,9.0000
810,94,93,-68,51,0.7727,0.0000,2.0000,-3.0000
810,98,43,9,273,0.6842,0.0000,1.0000,-1.0000
810,101,376,-11,104,0.7429,0.0000,0.0000,-2.0000
810,114,350,17,822,0.5144,0.0000,-2.0000,-4.0000
810,120,265,187,752,0.6055,0.0000,-1.0000,-5.0000
811,83,288,6,231,0.7500,0.0000,2.0000,-1.0000
811,92,279,486,52,0.6753,0.0000,1.0000,9.0000
811,94,95,-71,51,0.7727,0.0000,2.0000,-3.0000
811,98,42,7,184,0.6571,0.0000,-1.0000,-2.0000
811,101,376,-13,104,0.7429,0.0000,0.0000,-2.0000
811,114,348,13,822,0.5144,0.0000,-2.0000,-4.0000
811,120,264,174,767,0.5440,0.0000,-1.0000,-13.0000
812,83,289,6,222,0.7762,0.0000,1.0000,0.0000
812,92,280,495,52,0.6753,0.0000,1.0000,9.0000
812,94,97,-74,51,0.7727,0.0000,2.0000,-3.0000
812,98,42,6,157,0.6709,0.0000,0.0000,-1.0000
812,101,376,-15,104,0.7429,0.0000,0.0000,-2.0000
812,114,346,9,822,0.5144,0.0000,-2.0000,-4.0000
812,120,266,168,764,0.5418,0.0000,2.0000,-6.0000
812,121,266,168,764,0.5418,0.0000,2.0000,-6.0000
813,83,291,5,164,0.7923,0.0000,2.0000,-1.0000
813,94,99,-77,51,0.7727,0.0000,2.0000,-3.0000
813,98,42,7,152,0.7795,0.0000,0.0000,1.0000
813,101,376,-17,104,0.7429,0.0000,0.0000,-2.0000
813,120,265,157,822,0.5524,0.0000,-1.0000,-11.0000
813,121,265,157,822,0.5524,0.0000,-1.0000,-11.0000
814,83,293,4,104,0.7075,0.0000,2.0000,-1.0000
814,94,101,-80,51,0.7727,0.0000,2.0000,-3.0000
814,98,42,7,178,0.6980,0.0000,0.0000,0.0000
814,101,376,-19,104,0.7429,0.0000,0.0000,-2.0000
814,120,265,151,795,0.5176,0.0000,0.0000,-6.0000
814,121,265,151,795,0.5176,0.0000,0.0000,-6.0000
815,83,295,3,104,0.7075,0.0000,2.0000,-1.0000
815,94,103,-83,51,0.7727,0.0000,2.0000,-3.0000
815,98,43,8,220,0.5882,0.0000,1.0000,1.0000
815,101,376,-21,104,0.7429,0.0000,0.0000,-2.0000
815,120,265,145,797,0.5726,0.0000,0.0000,-6.0000
815,121,265,145,795,0.5176,0.0000,0.0000,-6.0000
816,83,297,2,104,0.7075,0.0000,2.0000,-1.0000
816,98,44,7,203,0.5767,0.0000,1.0000,-1.0000
816,101,376,-23,104,0.7429,0.0000,0.0000,-2.0000
816,120,265,134,855,0.5089,0.0000,0.0000,-11.0000
816,121,265,139,795,0.5176,0.0000,0.0000,-6.0000
817,83,299,1,104,0.7075,0.0000,2.0000,-1.0000
817,98,43,6,162,0.6231,0.0000,-1.0000,-1.0000
817,101,376,-25,104,0.7429,0.0000,0.0000,-2.0000
817,120,265,130,844,0.5672,0.0000,0.0000,-4.0000
817,121,265,133,795,0.5176,0.0000,0.0000,-6.0000
818,83,301,0,104,0.7075,0.0000,2.0000,-1.0000
818,98,43,4,73,0.6518,0.0000,0.0000,-2.0000
818,101,376,-27,104,0.7429,0.0000,0.0000,-2.0000
818,120,265,117,810,0.5444,0.0000,0.0000,-13.0000
818,121,265,127,795,0.5176,0.0000,0.0000,-6.0000
819,83,303,-1,104,0.7075,0.0000,2.0000,-1.0000
819,98,43,2,73,0.6518,0.0000,0.0000,-2.0000
819,101,376,-29,104,0.7429,0.0000,0.0000,-2.0000
819,120,267,110,808,0.5260,0.0000,2.0000,-7.0000
819,121,265,121,795,0.5176,0.0000,0.0000,-6.0000
820,83,305,-2,104,0.7075,0.0000,2.0000,-1.0000
820,98,43,0,73,0.6518,0.0000,0.0000,-2.0000
820,101,376,-31,104,0.7429,0.0000,0.0000,-2.0000
820,120,266,100,830,0.5887,0.0000,-1.0000,-10.0000
820,121,265,115,795,0.5176,0.0000,0.0000,-6.0000
821,83,307,-3,104,0.7075,0.0000,2.0000,-1.0000
821,98,43,-2,73,0.6518,0.0000,0.0000,-2.0000
821,101,376,-33,104,0.7429,0.0000,0.0000,-2.0000
821,120,264,92,803,0.5228,0.0000,-2.0000,-8.0000
821,121,265,109,795,0.5176,0.0000,0.0000,-6.0000
822,83,309,-4,104,0.7075,0.0000,2.0000,-1.0000
822,98,43,-4,73,0.6518,0.0000,0.0000,-2.0000
822,101,376,-35,104,0.7429,0.0000,0.0000,-2.0000
822,120,266,85,789,0.5668,0.0000,2.0000,-7.0000
822,121,265,103,795,0.5176,0.0000,0.0000,-6.0000
823,83,311,-5,104,0.7075,0.0000,2.0000,-1.0000
823,98,43,-6,73,0.6518,0.0000,0.0000,-2.0000
823,101,376,-37,104,0.7429,0.0000,0.0000,-2.0000
823,120,269,72,837,0.5397,0.0000,3.0000,-13.0000
823,121,265,97,795,0.5176,0.0000,0.0000,-6.0000
824,83,313,-6,104,0.7075,0.0000,2.0000,-1.0000
824,98,43,-8,73,0.6518,0.0000,0.0000,-2.0000
824,101,376,-39,104,0.7429,0.0000,0.0000,-2.0000
824,120,268,68,852,0.5547,0.0000,-1.0000,-4.0000
824,121,265,91,795,0.5176,0.0000,0.0000,-6.0000
825,83,315,-7,104,0.7075,0.0000,2.0000,-1.0000
825,98,43,-10,73,0.6518,0.0000,0.0000,-2.0000
825,101,376,-41,104,0.7429,0.0000,0.0000,-2.0000
825,120,267,55,815,0.5544,0.0000,-1.0000,-13.0000
825,121,265,85,795,0.5176,0.0000,0.0000,-6.0000
826,83,317,-8,104,0.7075,0.0000,2.0000,-1.0000
826,98,43,-12,73,0.6518,0.0000,0.0000,-2.0000
826,101,376,-43,104,0.7429,0.0000,0.0000,-2.0000
826,120,269,49,783,0.5553,0.0000,2.0000,-6.0000
826,121,265,79,795,0.5176,0.0000,0.0000,-6.0000
827,83,319,-9,104,0.7075,0.0000,2.0000,-1.0000
827,98,43,-14,73,0.6518,0.0000,0.0000,-2.0000
827,101,376,-45,104,0.7429,0.0000,0.0000,-2.0000
827,120,269,38,844,0.5495,0.0000,0.0000,-11.0000
827,121,265,73,795,0.5176,0.0000,0.0000,-6.0000
828,83,321,-10,104,0.7075,0.0000,2.0000,-1.0000
828,98,43,-16,73,0.6518,0.0000,0.0000,-2.0000
828,101,376,-47,104,0.7429,0.0000,0.0000,-2.0000
828,120,268,31,787,0.4968,0.0000,-1.0000,-7.0000
828,121,265,67,795,0.5176,0.0000,0.0000,-6.0000
829,83,323,-11,104,0.7075,0.0000,2.0000,-1.0000
829,98,43,-18,73,0.6518,0.0000,0.0000,-2.0000
829,101,376,-49,104,0.7429,0.0000,0.0000,-2.0000
829,120,268,25,799,0.5155,0.0000,0.0000,-6.0000
829,121,265,61,795,0.5176,0.0000,0.0000,-6.0000
829,125,341,204,759,0.5453,0.0000,0.0000,-4.0000
830,83,325,-12,104,0.7075,0.0000,2.0000,-1.0000
830,98,43,-20,73,0.6518,0.0000,0.0000,-2.0000
830,101,376,-51,104,0.7429,0.0000,0.0000,-2.0000
830,120,266,18,712,0.6520,0.0000,-2.0000,-7.0000
830,121,265,55,795,0.5176,0.0000,0.0000,-6.0000
830,125,338,184,741,0.6175,0.0000,-3.0000,-20.0000
831,83,327,-13,104,0.7075,0.0000,2.0000,-1.0000
831,98,43,-22,73,0.6518,0.0000,0.0000,-2.0000
831,101,376,-53,104,0.7429,0.0000,0.0000,-2.0000
831,120,266,17,639,0.6168,0.0000,0.0000,-1.0000
831,121,265,49,795,0.5176,0.0000,0.0000,-6.0000
831,125,335,177,792,0.6465,0.0000,-3.0000,-7.0000
832,83,329,-14,104,0.7075,0.0000,2.0000,-1.0000
832,98,43,-24,73,0.6518,0.0000,0.0000,-2.0000
832,120,265,11,404,0.5572,0.0000,-1.0000,-6.0000
832,121,265,43,795,0.5176,0.0000,0.0000,-6.0000
832,125,335,163,805,0.5082,0.0000,0.0000,-14.0000
833,83,331,-15,104,0.7075,0.0000,2.0000,-1.0000
833,98,43,-26,73,0.6518,0.0000,0.0000,-2.0000
833,120,264,10,269,0.6100,0.0000,-1.0000,-1.0000
833,121,265,37,795,0.5176,0.0000,0.0000,-6.0000
833,125,332,152,830,0.5764,0.0000,-3.0000,-11.0000
833,126,314,214,686,0.5646,0.0000,-2.0000,-5.0000
834,83,333,-16,104,0.7075,0.0000,2.0000,-1.0000
834,98,43,-28,73,0.6518,0.0000,0.0000,-2.0000
834,120,265,7,168,0.6222,0.0000,1.0000,-3.0000
834,121,265,31,795,0.5176,0.0000,0.0000,-6.0000
834,125,331,143,866,0.5972,0.0000,-1.0000,-9.0000
834,126,311,209,719,0.5992,0.0000,-3.0000,-5.0000
835,83,335,-17,104,0.7075,0.0000,2.0000,-1.0000
835,98,43,-30,73,0.6518,0.0000,0.0000,-2.0000
835,120,266,4,168,0.6222,0.0000,1.0000,-3.0000
835,121,265,25,795,0.5176,0.0000,0.0000,-6.0000
835,125,332,127,866,0.5050,0.0000,1.0000,-16.0000
835,126,309,200,742,0.5638,0.0000,-2.0000,-9.0000
836,83,337,-18,104,0.7075,0.0000,2.0000,-1.0000
836,98,43,-32,73,0.6518,0.0000,0.0000,-2.0000
836,120,267,1,168,0.6222,0.0000,1.0000,-3.0000
836,121,265,19,795,0.5176,0.0000,0.0000,-6.0000
836,125,332,112,798,0.5783,0.0000,0.0000,-15.0000
836,126,308,196,737,0.5808,0.0000,-1.0000,-4.0000
837,83,339,-19,104,0.7075,0.0000,2.0000,-1.0000
837,98,43,-34,73,0.6518,0.0000,0.0000,-2.0000
837,120,268,-2,168,0.6222,0.0000,1.0000,-3.0000
837,121,265,13,795,0.5176,0.0000,0.0000,-6.0000
837,125,324,98,887,0.5723,0.0000,-8.0000,-14.0000
837,126,307,182,717,0.6128,0.0000,-1.0000,-14.0000
838,83,341,-20,104,0.7075,0.0000,2.0000,-1.0000
838,98,43,-36,73,0.6518,0.0000,0.0000,-2.0000
838,120,269,-5,168,0.6222,0.0000,1.0000,-3.0000
838,121,265,7,795,0.5176,0.0000,0.0000,-6.0000
838,125,326,92,819,0.5764,0.0000,2.0000,-6.0000
838,126,306,179,714,0.5352,0.0000,-1.0000,-3.0000
839,83,343,-21,104,0.7075,0.0000,2.0000,-1.0000
839,98,43,-38,73,0.6518,0.0000,0.0000,-2.0000
839,120,270,-8,168,0.6222,0.0000,1.0000,-3.0000
839,121,265,1,795,0.5176,0.0000,0.0000,-6.0000
839,125,324,79,782,0.5618,0.0000,-2.0000,-13.0000
839,126,304,173,750,0.5823,0.0000,-2.0000,-6.0000
840,83,345,-22,104,0.7075,0.0000,2.0000,-1.0000
840,98,43,-40,73,0.6518,0.0000,0.0000,-2.0000
840,120,271,-11,168,0.6222,0.0000,1.0000,-3.0000
840,121,265,-5,795,0.5176,0.0000,0.0000,-6.0000
840,125,319,64,861,0.5668,0.0000,-5.0000,-15.0000
840,126,306,164,764,0.6122,0.0000,2.0000,-9.0000
841,83,347,-23,104,0.7075,0.0000,2.0000,-1.0000
841,98,43,-42,73,0.6518,0.0000,0.0000,-2.0000
841,120,272,-14,168,0.6222,0.0000,1.0000,-3.0000
841,121,265,-11,795,0.5176,0.0000,0.0000,-6.0000
841,125,321,58,830,0.5841,0.0000,2.0000,-6.0000
841,126,306,161,758,0.6203,0.0000,0.0000,-3.0000
842,83,349,-24,104,0.7075,0.0000,2.0000,-1.0000
842,98,43,-44,73,0.6518,0.0000,0.0000,-2.0000
842,120,273,-17,168,0.6222,0.0000,1.0000,-3.0000
842,121,265,-17,795,0.5176,0.0000,0.0000,-6.0000
842,125,322,49,821,0.5183,0.0000,1.0000,-9.0000
842,126,306,156,776,0.5215,0.0000,0.0000,-5.0000
843,83,351,-25,104,0.7075,0.0000,2.0000,-1.0000
843,98,43,-46,73,0.6518,0.0000,0.0000,-2.0000
843,120,274,-20,168,0.6222,0.0000,1.0000,-3.0000
843,121,265,-23,795,0.5176,0.0000,0.0000,-6.0000
843,125,322,39,868,0.5536,0.0000,0.0000,-10.0000
843,126,306,142,762,0.6135,0.0000,0.0000,-14.0000
844,98,43,-48,73,0.6518,0.0000,0.0000,-2.0000
844,120,275,-23,168,0.6222,0.0000,1.0000,-3.0000
844,125,322,33,826,0.5697,0.0000,0.0000,-6.0000
844,126,307,137,764,0.6388,0.0000,1.0000,-5.0000
845,98,43,-50,73,0.6518,0.0000,0.0000,-2.0000
845,120,276,-26,168,0.6222,0.0000,1.0000,-3.0000
845,125,320,19,706,0.5938,0.0000,-2.0000,-14.0000
845,126,310,129,731,0.6357,0.0000,3.0000,-8.0000
846,98,43,-52,73,0.6518,0.0000,0.0000,-2.0000
846,120,277,-29,168,0.6222,0.0000,1.0000,-3.0000
846,125,318,15,570,0.5781,0.0000,-2.0000,-4.0000
846,126,311,122,772,0.5546,0.0000,1.0000,-7.0000
847,98,43,-54,73,0.6518,0.0000,0.0000,-2.0000
847,120,278,-32,168,0.6222,0.0000,1.0000,-3.0000
847,125,316,13,465,0.5727,0.0000,-2.0000,-2.0000
847,126,313,116,757,0.5965,0.0000,2.0000,-6.0000
848,120,279,-35,168,0.6222,0.0000,1.0000,-3.0000
848,125,317,12,380,0.6960,0.0000,1.0000,-1.0000
848,126,315,106,791,0.5327,0.0000,2.0000,-10.0000
849,120,280,-38,168,0.6222,0.0000,1.0000,-3.0000
849,125,315,11,379,0.6891,0.0000,-2.0000,-1.0000
849,126,316,101,771,0.5711,0.0000,1.0000,-5.0000
850,120,281,-41,168,0.6222,0.0000,1.0000,-3.0000
850,125,316,8,261,0.6541,0.0000,1.0000,-3.0000
850,126,315,90,743,0.5210,0.0000,-1.0000,-11.0000
851,120,282,-44,168,0.6222,0.0000,1.0000,-3.0000
851,125,317,8,218,0.6412,0.0000,1.0000,0.0000
851,126,316,85,727,0.5949,0.0000,1.0000,-5.0000
852,120,283,-47,168,0.6222,0.0000,1.0000,-3.0000
852,125,318,6,147,0.6282,0.0000,1.0000,-2.0000
852,126,317,80,743,0.5570,0.0000,1.0000,-5.0000
853,120,284,-50,168,0.6222,0.0000,1.0000,-3.0000
853,125,320,3,60,0.5714,0.0000,2.0000,-3.0000
853,126,316,69,737,0.5600,0.0000,-1.0000,-11.0000
854,120,285,-53,168,0.6222,0.0000,1.0000,-3.0000
854,125,322,0,60,0.5714,0.0000,2.0000,-3.0000
854,126,313,65,739,0.5738,0.0000,-3.0000,-4.0000
855,120,286,-56,168,0.6222,0.0000,1.0000,-3.0000
855,125,324,-3,60,0.5714,0.0000,2.0000,-3.0000
855,126,313,54,753,0.5645,0.0000,0.0000,-11.0000
856,120,287,-59,168,0.6222,0.0000,1.0000,-3.0000
856,125,326,-6,60,0.5714,0.0000,2.0000,-3.0000
856,126,312,49,732,0.5683,0.0000,-1.0000,-5.0000
857,120,288,-62,168,0.6222,0.0000,1.0000,-3.0000
857,125,328,-9,60,0.5714,0.0000,2.0000,-3.0000
857,126,306,42,745,0.5748,0.0000,-6.0000,-7.0000
858,120,289,-65,168,0.6222,0.0000,1.0000,-3.0000
858,125,330,-12,60,0.5714,0.0000,2.0000,-3.0000
858,126,303,39,738,0.5532,0.0000,-3.0000,-3.0000
859,120,290,-68,168,0.6222,0.0000,1.0000,-3.0000
859,125,332,-15,60,0.5714,0.0000,2.0000,-3.0000
859,126,300,34,731,0.5802,0.0000,-3.0000,-5.0000
860,120,291,-71,168,0.6222,0.0000,1.0000,-3.0000
860,125,334,-18,60,0.5714,0.0000,2.0000,-3.0000
860,126,295,23,756,0.6321,0.0000,-5.0000,-11.0000
861,120,292,-74,168,0.6222,0.0000,1.0000,-3.0000
861,125,336,-21,60,0.5714,0.0000,2.0000,-3.0000
861,126,292,21,719,0.5972,0.0000,-3.0000,-2.0000
862,120,293,-77,168,0.6222,0.0000,1.0000,-3.0000
862,125,338,-24,60,0.5714,0.0000,2.0000,-3.0000
862,126,288,16,601,0.5565,0.0000,-4.0000,-5.0000
863,120,294,-80,168,0.6222,0.0000,1.0000,-3.0000
863,125,340,-27,60,0.5714,0.0000,2.0000,-3.0000
863,126,288,14,517,0.5385,0.0000,0.0000,-2.0000
864,125,342,-30,60,0.5714,0.0000,2.0000,-3.0000
864,126,288,12,422,0.5582,0.0000,0.0000,-2.0000
865,125,344,-33,60,0.5714,0.0000,2.0000,-3.0000
865,126,285,11,336,0.6352,0.0000,-3.0000,-1.0000
866,125,346,-36,60,0.5714,0.0000,2.0000,-3.0000
866,126,285,9,269,0.6725,0.0000,0.0000,-2.0000
867,125,348,-39,60,0.5714,0.0000,2.0000,-3.0000
867,126,284,7,195,0.6842,0.0000,-1.0000,-2.0000
868,125,350,-42,60,0.5714,0.0000,2.0000,-3.0000
868,126,286,5,105,0.6481,0.0000,2.0000,-2.0000
869,125,352,-45,60,0.5714,0.0000,2.0000,-3.0000
869,126,287,3,57,0.6333,0.0000,1.0000,-2.0000
870,125,354,-48,60,0.5714,0.0000,2.0000,-3.0000
870,126,288,1,57,0.6333,0.0000,1.0000,-2.0000
871,125,356,-51,60,0.5714,0.0000,2.0000,-3.0000
871,126,289,-1,57,0.6333,0.0000,1.0000,-2.0000
872,125,358,-54,60,0.5714,0.0000,2.0000,-3.0000
872,126,290,-3,57,0.6333,0.0000,1.0000,-2.0000
873,125,360,-57,60,0.5714,0.0000,2.0000,-3.0000
873,126,291,-5,57,0.6333,0.0000,1.0000,-2.0000
874,125,362,-60,60,0.5714,0.0000,2.0000,-3.0000
874,126,292,-7,57,0.6333,0.0000,1.0000,-2.0000
875,125,364,-63,60,0.5714,0.0000,2.0000,-3.0000
875,126,293,-9,57,0.6333,0.0000,1.0000,-2.0000
876,125,366,-66,60,0.5714,0.0000,2.0000,-3.0000
876,126,294,-11,57,0.6333,0.0000,1.0000,-2.0000
877,125,368,-69,60,0.5714,0.0000,2.0000,-3.0000
877,126,295,-13,57,0.6333,0.0000,1.0000,-2.0000
878,125,370,-72,60,0.5714,0.0000,2.0000,-3.0000
878,126,296,-15,57,0.6333,0.0000,1.0000,-2.0000
879,125,372,-75,60,0.5714,0.0000,2.0000,-3.0000
879,126,297,-17,57,0.6333,0.0000,1.0000,-2.0000
880,125,374,-78,60,0.5714,0.0000,2.0000,-3.0000
880,126,298,-19,57,0.6333,0.0000,1.0000,-2.0000
881,125,376,-81,60,0.5714,0.0000,2.0000,-3.0000
881,126,299,-21,57,0.6333,0.0000,1.0000,-2.0000
882,125,378,-84,60,0.5714,0.0000,2.0000,-3.0000
882,126,300,-23,57,0.6333,0.0000,1.0000,-2.0000
883,126,301,-25,57,0.6333,0.0000,1.0000,-2.0000
884,126,302,-27,57,0.6333,0.0000,1.0000,-2.0000
885,126,303,-29,57,0.6333,0.0000,1.0000,-2.0000
886,126,304,-31,57,0.6333,0.0000,1.0000,-2.0000
887,126,305,-33,57,0.6333,0.0000,1.0000,-2.0000
888,126,306,-35,57,0.6333,0.0000,1.0000,-2.0000
889,126,307,-37,57,0.6333,0.0000,1.0000,-2.0000
890,126,308,-39,57,0.6333,0.0000,1.0000,-2.0000
891,126,309,-41,57,0.6333,0.0000,1.0000,-2.0000
892,126,310,-43,57,0.6333,0.0000,1.0000,-2.0000
893,126,311,-45,57,0.6333,0.0000,1.0000,-2.0000
894,126,312,-47,57,0.6333,0.0000,1.0000,-2.0000
895,126,313,-49,57,0.6333,0.0000,1.0000,-2.0000
896,126,314,-51,57,0.6333,0.0000,1.0000,-2.0000
897,126,315,-53,57,0.6333,0.0000,1.0000,-2.0000
898,126,316,-55,57,0.6333,0.0000,1.0000,-2.0000
926,127,360,207,700,0.4714,0.0000,-2.0000,-6.0000
927,127,361,197,674,0.6105,0.0000,1.0000,-10.0000
928,127,360,190,689,0.5548,0.0000,-1.0000,-7.0000
929,127,359,186,694,0.5803,0.0000,-1.0000,-4.0000
930,127,358,172,679,0.5588,0.0000,-1.0000,-14.0000
931,127,358,166,727,0.5571,0.0000,0.0000,-6.0000
932,127,357,154,754,0.4683,0.0000,-1.0000,-12.0000
933,127,356,148,780,0.5029,0.0000,-1.0000,-6.0000
934,127,355,141,716,0.6120,0.0000,-1.0000,-7.0000
935,127,352,128,753,0.5846,0.0000,-3.0000,-13.0000
936,127,350,122,766,0.5046,0.0000,-2.0000,-6.0000
937,127,350,111,775,0.5153,0.0000,0.0000,-11.0000
938,127,349,106,769,0.5572,0.0000,-1.0000,-5.0000
939,127,347,101,749,0.5691,0.0000,-2.0000,-5.0000
940,127,344,88,757,0.4840,0.0000,-3.0000,-13.0000
941,127,346,83,784,0.5213,0.0000,2.0000,-5.0000
942,127,345,77,789,0.5415,0.0000,-1.0000,-6.0000
943,127,343,64,788,0.4790,0.0000,-2.0000,-13.0000
944,127,345,60,777,0.4592,0.0000,2.0000,-4.0000
945,127,347,47,787,0.5124,0.0000,2.0000,-13.0000
946,127,347,40,806,0.5359,0.0000,0.0000,-7.0000
947,127,350,28,791,0.5259,0.0000,3.0000,-12.0000
948,127,352,23,838,0.5358,0.0000,2.0000,-5.0000
949,127,351,19,764,0.5647,0.0000,-1.0000,-4.0000
950,127,354,13,489,0.7026,0.0000,3.0000,-6.0000
951,127,356,11,467,0.5443,0.0000,2.0000,-2.0000
952,127,356,7,254,0.6902,0.0000,0.0000,-4.0000
953,127,359,5,151,0.7190,0.0000,3.0000,-2.0000
953,128,125,215,801,0.5394,0.0000,-3.0000,-4.0000
954,127,362,4,56,0.7778,0.0000,3.0000,-1.0000
954,128,121,211,817,0.5674,0.0000,-4.0000,-4.0000
954,129,301,221,504,0.6300,0.0000,0.0000,-2.0000
955,127,365,3,56,0.7778,0.0000,3.0000,-1.0000
955,128,115,199,803,0.5576,0.0000,-6.0000,-12.0000
955,129,299,216,692,0.6492,0.0000,-2.0000,-5.0000
956,127,368,2,56,0.7778,0.0000,3.0000,-1.0000
956,128,115,196,846,0.5685,0.0000,0.0000,-3.0000
956,129,297,215,709,0.6870,0.0000,-2.0000,-1.0000
957,127,371,1,56,0.7778,0.0000,3.0000,-1.0000
957,128,115,184,819,0.5504,0.0000,0.0000,-12.0000
957,129,297,211,742,0.6072,0.0000,0.0000,-4.0000
958,127,374,0,56,0.7778,0.0000,3.0000,-1.0000
958,128,115,179,837,0.6458,0.0000,0.0000,-5.0000
958,129,298,209,751,0.5707,0.0000,1.0000,-2.0000
959,127,377,-1,56,0.7778,0.0000,3.0000,-1.0000
959,128,115,172,878,0.5120,0.0000,0.0000,-7.0000
959,129,298,207,731,0.5480,0.0000,0.0000,-2.0000
960,127,380,-2,56,0.7778,0.0000,3.0000,-1.0000
960,128,113,161,883,0.5194,0.0000,-2.0000,-11.0000
960,129,296,200,733,0.6265,0.0000,-2.0000,-7.0000
961,127,383,-3,56,0.7778,0.0000,3.0000,-1.0000
961,128,115,156,897,0.5606,0.0000,2.0000,-5.0000
961,129,295,200,742,0.6107,0.0000,-1.0000,0.0000
962,127,386,-4,56,0.7778,0.0000,3.0000,-1.0000
962,128,114,142,900,0.5348,0.0000,-1.0000,-14.0000
962,129,295,197,775,0.6342,0.0000,0.0000,-3.0000
963,127,389,-5,56,0.7778,0.0000,3.0000,-1.0000
963,128,113,136,970,0.5042,0.0000,-1.0000,-6.0000
963,129,295,196,772,0.5594,0.0000,0.0000,-1.0000
964,127,392,-6,56,0.7778,0.0000,3.0000,-1.0000
964,128,111,131,919,0.5300,0.0000,-2.0000,-5.0000
964,129,295,194,758,0.6016,0.0000,0.0000,-2.0000
965,127,395,-7,56,0.7778,0.0000,3.0000,-1.0000
965,128,109,119,875,0.5469,0.0000,-2.0000,-12.0000
965,129,295,187,770,0.6111,0.0000,0.0000,-7.0000
966,127,398,-8,56,0.7778,0.0000,3.0000,-1.0000
966,128,106,113,898,0.5131,0.0000,-3.0000,-6.0000
966,129,295,187,774,0.6370,0.0000,0.0000,0.0000
967,127,401,-9,56,0.7778,0.0000,3.0000,-1.0000
967,128,102,101,948,0.5467,0.0000,-4.0000,-12.0000
967,129,295,185,786,0.6102,0.0000,0.0000,-2.0000
968,127,404,-10,56,0.7778,0.0000,3.0000,-1.0000
968,128,100,95,937,0.6247,0.0000,-2.0000,-6.0000
968,129,295,183,764,0.6431,0.0000,0.0000,-2.0000
969,127,407,-11,56,0.7778,0.0000,3.0000,-1.0000
969,128,100,84,881,0.4859,0.0000,0.0000,-11.0000
969,129,296,181,755,0.6214,0.0000,1.0000,-2.0000
970,127,410,-12,56,0.7778,0.0000,3.0000,-1.0000
970,128,101,78,919,0.5251,0.0000,1.0000,-6.0000
970,129,296,179,744,0.5966,0.0000,0.0000,-2.0000
971,127,413,-13,56,0.7778,0.0000,3.0000,-1.0000
971,128,101,71,897,0.5384,0.0000,0.0000,-7.0000
971,129,297,179,768,0.5885,0.0000,1.0000,0.0000
972,127,416,-14,56,0.7778,0.0000,3.0000,-1.0000
972,128,97,66,979,0.6316,0.0000,-4.0000,-5.0000
972,129,297,176,766,0.6405,0.0000,0.0000,-3.0000
973,127,419,-15,56,0.7778,0.0000,3.0000,-1.0000
973,128,95,66,935,0.6284,0.0000,-2.0000,0.0000
973,129,297,174,781,0.6288,0.0000,0.0000,-2.0000
974,127,422,-16,56,0.7778,0.0000,3.0000,-1.0000
974,128,90,67,897,0.5795,0.0000,-5.0000,1.0000
974,129,296,172,768,0.6184,0.0000,-1.0000,-2.0000
974,132,160,187,357,0.7055,0.0000,-33.0000,7.0000
975,127,425,-17,56,0.7778,0.0000,3.0000,-1.0000
975,128,83,66,935,0.5994,0.0000,-7.0000,-1.0000
975,129,296,171,755,0.6565,0.0000,0.0000,-1.0000
975,132,155,199,340,0.7727,0.0000,-5.0000,12.0000
976,127,428,-18,56,0.7778,0.0000,3.0000,-1.0000
976,128,80,68,918,0.5741,0.0000,-3.0000,2.0000
976,129,295,170,771,0.6562,0.0000,-1.0000,-1.0000
976,132,151,212,321,0.7754,0.0000,-4.0000,13.0000
977,127,431,-19,56,0.7778,0.0000,3.0000,-1.0000
977,128,73,69,970,0.5673,0.0000,-7.0000,1.0000
977,129,295,169,806,0.5359,0.0000,0.0000,-1.0000
977,132,124,232,186,0.7686,0.0000,-27.0000,20.0000
978,127,434,-20,56,0.7778,0.0000,3.0000,-1.0000
